Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-14 04:00:00,France,France,FR,82.85,113.35,82.22,13.76,opendata.reseaux-energies.fr,False,
2022-01-14 05:00:00,France,France,FR,89.32,120.97,81.29,15.05,opendata.reseaux-energies.fr,False,
2022-01-14 06:00:00,France,France,FR,90.73,122.33,81.53,19.84,opendata.reseaux-energies.fr,False,
2022-01-14 07:00:00,France,France,FR,89.29,119.9,82.71,23.82,opendata.reseaux-energies.fr,False,
2022-01-14 08:00:00,France,France,FR,86.98,117.3,83.47,26.11,opendata.reseaux-energies.fr,False,
2022-01-14 09:00:00,France,France,FR,83.79,114.12,83.83,26.83,opendata.reseaux-energies.fr,False,
2022-01-14 10:00:00,France,France,FR,82.24,112.56,83.7,25.56,opendata.reseaux-energies.fr,False,
2022-01-14 11:00:00,France,France,FR,82.7,113.18,83.78,24.97,opendata.reseaux-energies.fr,False,
2022-01-14 12:00:00,France,France,FR,81.32,111.61,83.98,23.61,opendata.reseaux-energies.fr,False,
2022-01-14 13:00:00,France,France,FR,80.54,110.61,83.87,21.09,opendata.reseaux-energies.fr,False,
2022-01-14 14:00:00,France,France,FR,80.01,109.75,83.8,19.19,opendata.reseaux-energies.fr,False,
2022-01-14 15:00:00,France,France,FR,80.4,110.02,83.53,17.88,opendata.reseaux-energies.fr,False,
2022-01-14 16:00:00,France,France,FR,83.78,113.72,83.05,18.25,opendata.reseaux-energies.fr,False,
2022-01-14 17:00:00,France,France,FR,87.16,117.2,83.04,22.52,opendata.reseaux-energies.fr,False,
2022-01-14 18:00:00,France,France,FR,88.4,118.66,82.94,23.5,opendata.reseaux-energies.fr,False,
2022-01-14 19:00:00,France,France,FR,89.39,120.05,82.45,20.86,opendata.reseaux-energies.fr,False,
2022-01-14 20:00:00,France,France,FR,93.03,124.37,81.52,16.79,opendata.reseaux-energies.fr,False,
2022-01-14 21:00:00,France,France,FR,94.68,126.08,81.32,15.66,opendata.reseaux-energies.fr,False,
2022-01-14 22:00:00,France,France,FR,96.8,128.2,81.39,16.54,opendata.reseaux-energies.fr,False,
2022-01-14 23:00:00,France,France,FR,94.73,125.53,82.18,16.75,opendata.reseaux-energies.fr,False,
2022-01-15 00:00:00,France,France,FR,94.39,125.18,82.04,14.9,opendata.reseaux-energies.fr,False,
2022-01-15 01:00:00,France,France,FR,93.38,124.16,82.01,13.88,opendata.reseaux-energies.fr,False,
2022-01-15 02:00:00,France,France,FR,90.55,120.82,82.45,13.64,opendata.reseaux-energies.fr,False,
2022-01-15 03:00:00,France,France,FR,83.07,111.94,83.81,13.65,opendata.reseaux-energies.fr,False,
2022-01-15 04:00:00,France,France,FR,82.66,111.88,83.56,13.54,opendata.reseaux-energies.fr,False,
2022-01-15 05:00:00,France,France,FR,86.52,116.1,83.16,14.08,opendata.reseaux-energies.fr,False,
2022-01-15 06:00:00,France,France,FR,84.87,114.54,83.12,14.7,opendata.reseaux-energies.fr,False,
2022-01-15 07:00:00,France,France,FR,85.88,116.35,82.41,15.82,opendata.reseaux-energies.fr,False,
2022-01-15 08:00:00,France,France,FR,86.47,116.99,82.75,18.53,opendata.reseaux-energies.fr,False,
2022-01-15 09:00:00,France,France,FR,81.42,111.16,83.89,21.71,opendata.reseaux-energies.fr,False,
2022-01-15 10:00:00,France,France,FR,80.38,110.3,83.95,21.66,opendata.reseaux-energies.fr,False,
2022-01-15 11:00:00,France,France,FR,80.83,111.03,83.96,21.68,opendata.reseaux-energies.fr,False,
2022-01-15 12:00:00,France,France,FR,75.85,105.16,84.64,21.27,opendata.reseaux-energies.fr,False,
2022-01-15 13:00:00,France,France,FR,70.78,99.41,85.08,19.45,opendata.reseaux-energies.fr,False,
2022-01-15 14:00:00,France,France,FR,65.64,93.58,85.36,17.9,opendata.reseaux-energies.fr,False,
2022-01-15 15:00:00,France,France,FR,65.2,92.55,85.41,16.67,opendata.reseaux-energies.fr,False,
2022-01-15 16:00:00,France,France,FR,69.54,97.32,84.81,16.98,opendata.reseaux-energies.fr,False,
2022-01-15 17:00:00,France,France,FR,75.2,103.23,84.82,21.54,opendata.reseaux-energies.fr,False,
2022-01-15 18:00:00,France,France,FR,82.55,111.58,83.96,21.8,opendata.reseaux-energies.fr,False,
2022-01-15 19:00:00,France,France,FR,86.35,115.96,83.27,19.34,opendata.reseaux-energies.fr,False,
2022-01-15 20:00:00,France,France,FR,90.34,120.75,82.55,17.72,opendata.reseaux-energies.fr,False,
2022-01-15 21:00:00,France,France,FR,85.51,115.08,83.19,16.49,opendata.reseaux-energies.fr,False,
2022-01-15 22:00:00,France,France,FR,86.19,115.7,83.22,16.99,opendata.reseaux-energies.fr,False,
2022-01-15 23:00:00,France,France,FR,83.11,111.86,83.91,17.02,opendata.reseaux-energies.fr,False,
2022-01-16 00:00:00,France,France,FR,85.42,114.7,83.47,15.96,opendata.reseaux-energies.fr,False,
2022-01-16 01:00:00,France,France,FR,81.62,110.38,84.06,15.6,opendata.reseaux-energies.fr,False,
2022-01-16 02:00:00,France,France,FR,77.76,105.89,84.55,14.77,opendata.reseaux-energies.fr,False,
2022-01-16 03:00:00,France,France,FR,72.73,100.28,85.03,13.68,opendata.reseaux-energies.fr,False,
2022-01-16 04:00:00,France,France,FR,70.43,97.97,85.04,13.49,opendata.reseaux-energies.fr,False,
2022-01-16 05:00:00,France,France,FR,67.86,95.17,85.23,13.94,opendata.reseaux-energies.fr,False,
2022-01-16 06:00:00,France,France,FR,67.5,94.85,85.28,14.65,opendata.reseaux-energies.fr,False,
2022-01-16 07:00:00,France,France,FR,66.2,93.72,85.29,15.67,opendata.reseaux-energies.fr,False,
2022-01-16 08:00:00,France,France,FR,66.58,94.18,85.35,17.72,opendata.reseaux-energies.fr,False,
2022-01-16 09:00:00,France,France,FR,65.75,93.52,85.65,20.08,opendata.reseaux-energies.fr,False,
2022-01-16 10:00:00,France,France,FR,62.38,89.79,86.26,21.3,opendata.reseaux-energies.fr,False,
2022-01-16 11:00:00,France,France,FR,62.23,89.89,86.29,22.39,opendata.reseaux-energies.fr,False,
2022-01-16 12:00:00,France,France,FR,59.51,86.58,86.75,22.08,opendata.reseaux-energies.fr,False,
2022-01-16 13:00:00,France,France,FR,58.15,84.99,86.82,20.83,opendata.reseaux-energies.fr,False,
2022-01-16 14:00:00,France,France,FR,59.22,86.29,86.38,19.15,opendata.reseaux-energies.fr,False,
2022-01-16 15:00:00,France,France,FR,59.46,86.4,86.11,17.6,opendata.reseaux-energies.fr,False,
2022-01-16 16:00:00,France,France,FR,59.42,85.98,86.02,17.17,opendata.reseaux-energies.fr,False,
2022-01-16 17:00:00,France,France,FR,62.01,88.69,86.06,20.74,opendata.reseaux-energies.fr,False,
2022-01-16 18:00:00,France,France,FR,62.71,89.28,86.34,23.01,opendata.reseaux-energies.fr,False,
2022-01-16 19:00:00,France,France,FR,63.04,89.77,86.19,22.26,opendata.reseaux-energies.fr,False,
2022-01-16 20:00:00,France,France,FR,63.15,89.88,86.05,20.4,opendata.reseaux-energies.fr,False,
2022-01-16 21:00:00,France,France,FR,62.93,89.95,85.77,17.95,opendata.reseaux-energies.fr,False,
2022-01-16 22:00:00,France,France,FR,66.7,94.92,84.96,18.07,opendata.reseaux-energies.fr,False,
2022-01-16 23:00:00,France,France,FR,57.04,83.62,86.13,16.13,opendata.reseaux-energies.fr,False,
2022-01-17 00:00:00,France,France,FR,56.55,83.13,86.11,15.05,opendata.reseaux-energies.fr,False,
2022-01-17 01:00:00,France,France,FR,57.65,84.54,85.82,14.59,opendata.reseaux-energies.fr,False,
2022-01-17 02:00:00,France,France,FR,54.48,80.51,86.55,13.73,opendata.reseaux-energies.fr,False,
2022-01-17 03:00:00,France,France,FR,52.94,78.34,87.09,13.55,opendata.reseaux-energies.fr,False,
2022-01-17 04:00:00,France,France,FR,58.12,84.48,86.05,13.45,opendata.reseaux-energies.fr,False,
2022-01-17 05:00:00,France,France,FR,68.57,96.87,84.27,14.71,opendata.reseaux-energies.fr,False,
2022-01-17 06:00:00,France,France,FR,71.29,99.97,84.13,18.92,opendata.reseaux-energies.fr,False,
2022-01-17 07:00:00,France,France,FR,72.52,100.86,84.47,22.16,opendata.reseaux-energies.fr,False,
2022-01-17 08:00:00,France,France,FR,70.27,97.69,85.22,23.48,opendata.reseaux-energies.fr,False,
2022-01-17 09:00:00,France,France,FR,69.92,97.74,85.03,24.03,opendata.reseaux-energies.fr,False,
2022-01-17 10:00:00,France,France,FR,69.5,97.75,84.89,23.54,opendata.reseaux-energies.fr,False,
2022-01-17 11:00:00,France,France,FR,69.61,97.93,85.01,23.69,opendata.reseaux-energies.fr,False,
2022-01-17 12:00:00,France,France,FR,67.45,95.32,85.47,23.46,opendata.reseaux-energies.fr,False,
2022-01-17 13:00:00,France,France,FR,68.3,96.27,85.14,21.23,opendata.reseaux-energies.fr,False,
2022-01-17 14:00:00,France,France,FR,72.28,100.88,84.37,19.2,opendata.reseaux-energies.fr,False,
2022-01-17 15:00:00,France,France,FR,76.44,105.44,83.74,18.08,opendata.reseaux-energies.fr,False,
2022-01-17 16:00:00,France,France,FR,81.98,111.65,83.07,18.38,opendata.reseaux-energies.fr,False,
2022-01-17 17:00:00,France,France,FR,82.02,111.35,83.48,21.85,opendata.reseaux-energies.fr,False,
2022-01-17 18:00:00,France,France,FR,80.06,108.92,83.96,24.27,opendata.reseaux-energies.fr,False,
2022-01-17 19:00:00,France,France,FR,79.58,108.39,83.8,21.38,opendata.reseaux-energies.fr,False,
2022-01-17 20:00:00,France,France,FR,76.51,105.19,83.83,18.11,opendata.reseaux-energies.fr,False,
2022-01-17 21:00:00,France,France,FR,82.1,111.82,82.8,15.27,opendata.reseaux-energies.fr,False,
2022-01-17 22:00:00,France,France,FR,84.48,114.45,82.52,14.54,opendata.reseaux-energies.fr,False,
2022-01-17 23:00:00,France,France,FR,82.83,112.63,82.76,14.47,opendata.reseaux-energies.fr,False,
2022-01-18 00:00:00,France,France,FR,82.07,111.48,83.01,13.88,opendata.reseaux-energies.fr,False,
2022-01-18 01:00:00,France,France,FR,85.59,115.77,82.3,13.77,opendata.reseaux-energies.fr,False,
2022-01-18 02:00:00,France,France,FR,85.27,115.67,82.24,13.26,opendata.reseaux-energies.fr,False,
2022-01-18 03:00:00,France,France,FR,80.3,109.99,82.94,13.25,opendata.reseaux-energies.fr,False,
2022-01-18 04:00:00,France,France,FR,86.91,117.7,81.92,13.56,opendata.reseaux-energies.fr,False,
2022-01-18 05:00:00,France,France,FR,84.38,115.46,81.57,13.98,opendata.reseaux-energies.fr,False,
2022-01-18 06:00:00,France,France,FR,85.24,116.13,81.73,17.12,opendata.reseaux-energies.fr,False,
2022-01-18 07:00:00,France,France,FR,77.4,106.21,83.77,22.31,opendata.reseaux-energies.fr,False,
2022-01-18 08:00:00,France,France,FR,75.13,102.86,84.81,24.37,opendata.reseaux-energies.fr,False,
2022-01-18 09:00:00,France,France,FR,73.23,100.88,85.07,24.8,opendata.reseaux-energies.fr,False,
2022-01-18 10:00:00,France,France,FR,76.2,104.69,84.5,24.01,opendata.reseaux-energies.fr,False,
2022-01-18 11:00:00,France,France,FR,77.52,106.8,83.95,23.02,opendata.reseaux-energies.fr,False,
2022-01-18 12:00:00,France,France,FR,70.74,99.0,84.83,22.6,opendata.reseaux-energies.fr,False,
2022-01-18 13:00:00,France,France,FR,71.69,100.04,84.69,21.84,opendata.reseaux-energies.fr,False,
2022-01-18 14:00:00,France,France,FR,71.72,100.0,84.63,20.37,opendata.reseaux-energies.fr,False,
2022-01-18 15:00:00,France,France,FR,69.66,97.07,85.06,19.57,opendata.reseaux-energies.fr,False,
2022-01-18 16:00:00,France,France,FR,73.1,100.7,84.56,19.67,opendata.reseaux-energies.fr,False,
2022-01-18 17:00:00,France,France,FR,74.97,102.82,84.59,23.09,opendata.reseaux-energies.fr,False,
2022-01-18 18:00:00,France,France,FR,75.33,103.59,84.32,23.85,opendata.reseaux-energies.fr,False,
2022-01-18 19:00:00,France,France,FR,72.87,100.63,84.73,21.22,opendata.reseaux-energies.fr,False,
2022-01-18 20:00:00,France,France,FR,81.23,110.55,83.1,17.13,opendata.reseaux-energies.fr,False,
2022-01-18 21:00:00,France,France,FR,86.52,116.79,82.21,14.87,opendata.reseaux-energies.fr,False,
2022-01-18 22:00:00,France,France,FR,85.42,115.57,82.33,14.68,opendata.reseaux-energies.fr,False,
2022-01-18 23:00:00,France,France,FR,87.61,118.07,82.09,14.05,opendata.reseaux-energies.fr,False,
2022-01-19 00:00:00,France,France,FR,86.46,116.81,82.15,13.42,opendata.reseaux-energies.fr,False,
2022-01-19 01:00:00,France,France,FR,86.42,116.74,82.16,13.19,opendata.reseaux-energies.fr,False,
2022-01-19 02:00:00,France,France,FR,85.59,115.97,82.23,12.74,opendata.reseaux-energies.fr,False,
2022-01-19 03:00:00,France,France,FR,81.91,111.85,82.74,12.7,opendata.reseaux-energies.fr,False,
2022-01-19 04:00:00,France,France,FR,87.34,118.43,81.71,12.89,opendata.reseaux-energies.fr,False,
2022-01-19 05:00:00,France,France,FR,81.59,111.91,82.3,13.71,opendata.reseaux-energies.fr,False,
2022-01-19 06:00:00,France,France,FR,79.79,109.89,82.69,16.93,opendata.reseaux-energies.fr,False,
2022-01-19 07:00:00,France,France,FR,82.0,111.99,82.73,19.65,opendata.reseaux-energies.fr,False,
2022-01-19 08:00:00,France,France,FR,82.85,112.44,83.21,21.73,opendata.reseaux-energies.fr,False,
2022-01-19 09:00:00,France,France,FR,80.66,109.92,83.59,22.0,opendata.reseaux-energies.fr,False,
2022-01-19 10:00:00,France,France,FR,79.33,108.32,83.99,22.61,opendata.reseaux-energies.fr,False,
2022-01-19 11:00:00,France,France,FR,78.64,107.72,84.09,23.41,opendata.reseaux-energies.fr,False,
2022-01-19 12:00:00,France,France,FR,76.42,105.23,84.18,22.74,opendata.reseaux-energies.fr,False,
2022-01-19 13:00:00,France,France,FR,75.2,103.75,84.27,21.49,opendata.reseaux-energies.fr,False,
2022-01-19 14:00:00,France,France,FR,74.46,102.92,84.21,20.48,opendata.reseaux-energies.fr,False,
2022-01-19 15:00:00,France,France,FR,73.8,102.29,84.05,19.68,opendata.reseaux-energies.fr,False,
2022-01-19 16:00:00,France,France,FR,73.88,102.14,84.04,19.94,opendata.reseaux-energies.fr,False,
2022-01-19 17:00:00,France,France,FR,73.72,101.43,84.56,22.95,opendata.reseaux-energies.fr,False,
2022-01-19 18:00:00,France,France,FR,71.77,99.16,84.88,24.65,opendata.reseaux-energies.fr,False,
2022-01-19 19:00:00,France,France,FR,68.67,95.59,85.16,21.83,opendata.reseaux-energies.fr,False,
2022-01-19 20:00:00,France,France,FR,68.03,94.68,85.24,18.6,opendata.reseaux-energies.fr,False,
2022-01-19 21:00:00,France,France,FR,71.46,98.87,84.54,17.18,opendata.reseaux-energies.fr,False,
2022-01-19 22:00:00,France,France,FR,74.28,102.69,83.87,16.9,opendata.reseaux-energies.fr,False,
2022-01-19 23:00:00,France,France,FR,70.71,98.17,84.64,15.64,opendata.reseaux-energies.fr,False,
2022-01-20 00:00:00,France,France,FR,71.94,99.74,84.35,15.21,opendata.reseaux-energies.fr,False,
2022-01-20 01:00:00,France,France,FR,72.41,100.5,84.17,15.48,opendata.reseaux-energies.fr,False,
2022-01-20 02:00:00,France,France,FR,69.4,96.82,84.8,15.47,opendata.reseaux-energies.fr,False,
2022-01-20 03:00:00,France,France,FR,67.39,94.3,85.28,15.29,opendata.reseaux-energies.fr,False,
2022-01-20 04:00:00,France,France,FR,71.28,99.11,84.45,15.15,opendata.reseaux-energies.fr,False,
2022-01-20 05:00:00,France,France,FR,77.12,106.05,83.43,15.67,opendata.reseaux-energies.fr,False,
2022-01-20 06:00:00,France,France,FR,78.86,108.17,83.2,18.51,opendata.reseaux-energies.fr,False,
2022-01-20 07:00:00,France,France,FR,78.28,107.05,83.66,22.06,opendata.reseaux-energies.fr,False,
2022-01-20 08:00:00,France,France,FR,77.07,105.45,84.05,23.58,opendata.reseaux-energies.fr,False,
2022-01-20 09:00:00,France,France,FR,74.2,102.03,84.81,24.59,opendata.reseaux-energies.fr,False,
2022-01-20 10:00:00,France,France,FR,72.03,99.71,85.14,24.79,opendata.reseaux-energies.fr,False,
2022-01-20 11:00:00,France,France,FR,70.96,98.65,85.28,24.37,opendata.reseaux-energies.fr,False,
2022-01-20 12:00:00,France,France,FR,69.19,96.75,85.42,24.05,opendata.reseaux-energies.fr,False,
2022-01-20 13:00:00,France,France,FR,66.89,93.71,86.03,23.23,opendata.reseaux-energies.fr,False,
2022-01-20 14:00:00,France,France,FR,65.21,91.73,86.14,21.82,opendata.reseaux-energies.fr,False,
2022-01-20 15:00:00,France,France,FR,68.77,95.61,85.48,20.05,opendata.reseaux-energies.fr,False,
2022-01-20 16:00:00,France,France,FR,76.18,103.91,84.43,20.37,opendata.reseaux-energies.fr,False,
2022-01-20 17:00:00,France,France,FR,78.32,106.2,84.5,23.61,opendata.reseaux-energies.fr,False,
2022-01-20 18:00:00,France,France,FR,73.92,101.21,85.1,25.22,opendata.reseaux-energies.fr,False,
2022-01-20 19:00:00,France,France,FR,71.49,98.54,85.11,23.04,opendata.reseaux-energies.fr,False,
2022-01-20 20:00:00,France,France,FR,71.01,98.18,84.75,19.47,opendata.reseaux-energies.fr,False,
2022-01-20 21:00:00,France,France,FR,71.73,98.92,84.71,17.88,opendata.reseaux-energies.fr,False,
2022-01-20 22:00:00,France,France,FR,73.49,101.22,84.32,17.89,opendata.reseaux-energies.fr,False,
2022-01-20 23:00:00,France,France,FR,73.74,101.64,84.23,17.75,opendata.reseaux-energies.fr,False,
2022-01-21 00:00:00,France,France,FR,73.42,101.29,84.3,17.84,opendata.reseaux-energies.fr,False,
2022-01-21 01:00:00,France,France,FR,71.67,99.55,84.35,17.54,opendata.reseaux-energies.fr,False,
2022-01-21 02:00:00,France,France,FR,67.93,95.41,84.8,17.06,opendata.reseaux-energies.fr,False,
2022-01-21 03:00:00,France,France,FR,67.0,94.39,84.95,16.98,opendata.reseaux-energies.fr,False,
2022-01-21 04:00:00,France,France,FR,69.02,96.7,84.7,17.13,opendata.reseaux-energies.fr,False,
2022-01-21 05:00:00,France,France,FR,75.85,104.36,83.88,17.4,opendata.reseaux-energies.fr,False,
2022-01-21 06:00:00,France,France,FR,80.63,110.07,83.24,19.84,opendata.reseaux-energies.fr,False,
2022-01-21 07:00:00,France,France,FR,81.98,111.28,83.34,22.08,opendata.reseaux-energies.fr,False,
2022-01-21 08:00:00,France,France,FR,78.98,107.15,84.32,23.71,opendata.reseaux-energies.fr,False,
2022-01-21 09:00:00,France,France,FR,76.53,104.71,84.69,24.03,opendata.reseaux-energies.fr,False,
2022-01-21 10:00:00,France,France,FR,72.01,99.64,85.57,23.93,opendata.reseaux-energies.fr,False,
2022-01-21 11:00:00,France,France,FR,70.41,98.05,85.84,23.94,opendata.reseaux-energies.fr,False,
2022-01-21 12:00:00,France,France,FR,68.18,95.24,86.12,23.03,opendata.reseaux-energies.fr,False,
2022-01-21 13:00:00,France,France,FR,67.91,95.08,85.93,21.72,opendata.reseaux-energies.fr,False,
2022-01-21 14:00:00,France,France,FR,66.5,93.17,86.17,20.6,opendata.reseaux-energies.fr,False,
2022-01-21 15:00:00,France,France,FR,70.79,97.96,85.25,18.6,opendata.reseaux-energies.fr,False,
2022-01-21 16:00:00,France,France,FR,75.1,102.54,84.76,18.34,opendata.reseaux-energies.fr,False,
2022-01-21 17:00:00,France,France,FR,75.17,102.84,84.67,21.65,opendata.reseaux-energies.fr,False,
2022-01-21 18:00:00,France,France,FR,75.27,102.94,84.73,22.88,opendata.reseaux-energies.fr,False,
2022-01-21 19:00:00,France,France,FR,76.07,103.88,84.38,20.41,opendata.reseaux-energies.fr,False,
2022-01-21 20:00:00,France,France,FR,75.68,103.46,84.27,17.88,opendata.reseaux-energies.fr,False,
2022-01-21 21:00:00,France,France,FR,78.72,106.97,84.05,15.9,opendata.reseaux-energies.fr,False,
2022-01-21 22:00:00,France,France,FR,78.75,107.74,83.45,15.74,opendata.reseaux-energies.fr,False,
2022-01-21 23:00:00,France,France,FR,74.69,102.78,84.16,15.64,opendata.reseaux-energies.fr,False,
2022-01-22 00:00:00,France,France,FR,72.93,101.0,84.26,15.13,opendata.reseaux-energies.fr,False,
2022-01-22 01:00:00,France,France,FR,71.55,99.51,84.4,14.53,opendata.reseaux-energies.fr,False,
2022-01-22 02:00:00,France,France,FR,70.53,98.13,84.58,13.91,opendata.reseaux-energies.fr,False,
2022-01-22 03:00:00,France,France,FR,70.47,98.04,84.55,13.38,opendata.reseaux-energies.fr,False,
2022-01-22 04:00:00,France,France,FR,68.11,95.93,84.58,13.11,opendata.reseaux-energies.fr,False,
2022-01-22 05:00:00,France,France,FR,70.8,99.01,84.19,13.02,opendata.reseaux-energies.fr,False,
2022-01-22 06:00:00,France,France,FR,76.88,105.65,83.54,13.06,opendata.reseaux-energies.fr,False,
2022-01-22 07:00:00,France,France,FR,81.32,110.59,83.05,13.51,opendata.reseaux-energies.fr,False,
2022-01-22 08:00:00,France,France,FR,82.32,111.68,83.21,15.48,opendata.reseaux-energies.fr,False,
2022-01-22 09:00:00,France,France,FR,78.18,107.2,83.95,17.78,opendata.reseaux-energies.fr,False,
2022-01-22 10:00:00,France,France,FR,75.94,104.87,84.37,18.84,opendata.reseaux-energies.fr,False,
2022-01-22 11:00:00,France,France,FR,77.87,107.35,84.05,19.03,opendata.reseaux-energies.fr,False,
2022-01-22 12:00:00,France,France,FR,74.47,103.53,84.35,19.07,opendata.reseaux-energies.fr,False,
2022-01-22 13:00:00,France,France,FR,71.95,100.8,84.45,17.76,opendata.reseaux-energies.fr,False,
2022-01-22 14:00:00,France,France,FR,69.82,98.3,84.63,16.62,opendata.reseaux-energies.fr,False,
2022-01-22 15:00:00,France,France,FR,71.85,100.08,84.39,15.41,opendata.reseaux-energies.fr,False,
2022-01-22 16:00:00,France,France,FR,76.74,105.28,83.66,14.45,opendata.reseaux-energies.fr,False,
2022-01-22 17:00:00,France,France,FR,85.46,115.04,82.81,16.62,opendata.reseaux-energies.fr,False,
2022-01-22 18:00:00,France,France,FR,84.88,114.51,82.77,17.19,opendata.reseaux-energies.fr,False,
